,id,translation
33625,33625,"{'en': 'a girl runs through an obstacle course outside as some boys watch .', 'bn': 'একজন মেয়ে প্রতিবন্ধক দিয়ে ঘেরা একটি জায়গায় দৌড়াচ্ছে এবং কয়েকজন বালক তাকিয়ে আছে'}"
33626,33626,"{'en': 'a group of children on a sidewalk by two clear pitchers .', 'bn': 'দুটি স্বচ্ছ কলসী নিয়ে ফুটপাতে একদল শিশু।'}"
33627,33627,"{'en': 'four boys and a girl on a sidewalk and grass .', 'bn': 'ফুটপাত এবং ঘাসে চার ছেলে এবং একটি মেয়ে।'}"
33628,33628,"{'en': 'the girl is playing while four boys look on .', 'bn': 'মেয়েটি খেলছে যখন চার ছেলে তাকিয়ে আছে'}"
33629,33629,"{'en': 'the girl runs in the grass while others watch .', 'bn': 'কিছু বাচ্চা ঘাসের উপর দাঁড়িয়ে আছে'}"
33630,33630,"{'en': 'a boy wearing a white shirt and pink shoelaces jumping on a railing', 'bn': 'সাদা জামা পরিহিত এবং জুতায় গোলাপি ফিতা বাঁধা একজন বালক একটি সিঁড়ির হাতলের উপর লাফ দিচ্ছে'}"
33631,33631,"{'en': 'a man jumps of the handrail of an outdoor staircase .', 'bn': 'একজন লোক বাইরের সিঁড়ির হ্যান্ড্রেল থেকে লাফিয়ে উঠল।'}"
33632,33632,"{'en': 'a person on a skateboard .', 'bn': 'স্কেটবোর্ডে একজন লোক'}"
33633,33633,"{'en': 'a skateboarder is balancing on the rail of stairs .', 'bn': 'একজন স্কেটবোর্ডার সিঁড়ি রেলের উপর ভারসাম্য বজায় রাখছে'}"
33634,33634,"{'en': 'a teenage boy jumps off a rail .', 'bn': 'রেলিং এর উপর এক লোক স্কেটিং করছে'}"
33635,33635,"{'en': 'two blond hair ladies are sitting on a park bench near a body of water .', 'bn': 'দুইজন স্বর্ণকেশী নারী জলাশয়ের ধারে একটি পার্কের বেঞ্চে বসে আছে'}"
33636,33636,"{'en': 'two woman sit on a park bench .', 'bn': 'দুটি মহিলা পার্কের একটি বেঞ্জে বসে আছে'}"
33637,33637,"{'en': 'two women are sitting on a park bench', 'bn': 'দুই মহিলা পার্কের বেঞ্চে বসে আছেন'}"
33638,33638,"{'en': 'two women sitting on a bench by the water .', 'bn': 'দুই মহিলা পানির পাশে একটি বেঞ্চে বসে আছেন'}"
33639,33639,"{'en': 'two women sitting on a wood bench along a waterfront edge .', 'bn': 'দুই মহিলা নদীর পাশে বেঞ্চে বসে আছেন'}"
33640,33640,"{'en': 'a big sister in pink is giving her little sister a piggy back ride .', 'bn': 'গোলাপি রঙের জামা পরিহিত বড় বোন তার ছোট বোনকে পিঠে চড়িয়ে ঘুরছে'}"
33641,33641,"{'en': 'an asian girl is riding piggy back on another girl as they pass some red tape .', 'bn': 'একটি এশিয়ান মেয়ে অন্য মেয়ের পিঠে চড়ে আছে'}"
33642,33642,"{'en': 'one child carries another child on her back .', 'bn': 'একটি শিশু তার পিঠে আরেকটি শিশুকে বহন করে।'}"
33643,33643,"{'en': 'one little girl standing with another little girl piggybacking on her back look at an object .', 'bn': 'একটি ছোট্ট মেয়ে আরেকটি ছোট মেয়ের সাথে তার পিছনে পিগিব্যাংকের সাথে দাঁড়িয়ে একটি বস্তুর দিকে তাকাচ্ছে'}"
33644,33644,"{'en': 'two girls in pink shirts looking at a fountain from behind a red velvet rope .', 'bn': 'এক মেয়ে অন্য এক মেয়েকে কাধে তুলে নিয়ে দাঁড়িয়ে আছে'}"
33645,33645,"{'en': 'a boy performs a stunt on a bmx bike .', 'bn': 'একজন বালক একটি বিএমএক্স বাইকে চড়ে কসরত করছে'}"
33646,33646,"{'en': 'a man doing tricks on a bmx bike', 'bn': 'একজন লোক বিএমএক্স বাইকে ট্রিক করছে'}"
33647,33647,"{'en': 'an extreme bicyclist is performing a jump with his bicycle and rotating the bicycle while he is in the air .', 'bn': 'একজন এক্সট্রিম বাইসাইকেলচালক তার সাইকেলটি নিয়ে একটি লাফ দেন এবং বাতাসে থাকাকালীন সাইকেলটি ঘোরান'}"
33648,33648,"{'en': 'a boy sticks an aligator puppet out of a camper van window .', 'bn': 'একজন বালক একটি ক্যাপার ভ্যানের জানালার বাইরে একটি এলিগেটরের পুতুল ধরে আছে'}"
33649,33649,"{'en': 'two boys looking out the window of an rv .', 'bn': 'দুটি ছেলে একটি গাড়ির জানালা দিয়ে বাইরে তাকিয়ে আছে'}"
33650,33650,"{'en': 'two boys peer out the window of a rv while one holds a stuffed toy .', 'bn': 'দুটি ছেলে একটি আরভি এর জানালা দিয়ে উঁকি দেয় যখন একজন তুলতুলে খেলনা ধরে রাখে।'}"
33651,33651,"{'en': 'two children peek out the window of an rv with a pet snake .', 'bn': 'দুটি বাচ্চা পোষা সাপের সাহায্যে একটি আরভির জানালা থেকে উঁকি দিয়েছিল'}"
33652,33652,"{'en': 'two young boys lean out the window of a white rv with their stuffed toy snake .', 'bn': 'গাড়ির জানালা দিয়ে দুই লোক মাথা বের করে আছে'}"
33653,33653,"{'en': 'a man and a woman sit back to back on a bench in front of a building with a colorful painted door .', 'bn': 'একজন লোক এবং একজন নারী রঙিন দরজা লাগানো একটি দালানের সামনে বেঞ্চে পিঠাপিঠি বসে আছে'}"
33654,33654,"{'en': 'a man and a woman sit back-to-back on a bench outside a storefront .', 'bn': 'একলোক ও এক মহিলা পপস্পরের পিঠে হেলান দিয়ে বসে আছে'}"
33655,33655,"{'en': 'a man and woman sitting back-to-back outside a building .', 'bn': 'একজন পুরুষ এবং মহিলা একটি বিল্ডিংয়ের বাইরে পিছনে ঘুরে বসে আছেন।'}"
33656,33656,"{'en': 'a man and woman sitting back to back outside in the sun .', 'bn': 'একজন পুরুষ ও মহিলা বাইরে রোদে বসে আছেন'}"
33657,33657,"{'en': 'two people are sitting on a bench outside of a decorative building .', 'bn': 'এক ছেলে ও এক মেয়ে একে অপরের পিঠে হেলান দিয়ে বেঞ্চে বসে আছে'}"
33658,33658,"{'en': 'a couple and their baby feed pigeons at a park .', 'bn': 'একটি দম্পতি এবং তাদের শিশুসন্তান পার্কে কবুতরগুলোকে খাবার খাওয়াচ্ছে'}"
33659,33659,"{'en': 'a family sits at a park while birds fly around .', 'bn': 'একটি পার্কে কিছু পাখি উড়ছে'}"
33660,33660,"{'en': 'a large flock of pigeons is swarming at a man .', 'bn': 'কবুতরের একটি বিশাল ঝাঁক একটি লোকের দিকে ঝাঁকুনি দিচ্ছে।'}"
